日期,开盘,收盘,涨跌额,涨跌幅,最低,最高,成交量(手),成交金额(万),换手率
2018-08-27,1455.66,1493.43,43.34,2.99%,1454.28,1495.68,15234662,2031413.25,-
2018-08-28,1495.9,1493.11,-0.32,-0.02%,1485.54,1499.68,12811247,1752656.88,-
2018-08-29,1491.78,1481.19,-11.92,-0.80%,1475.97,1491.78,11218318,1515819.38,-
2018-08-30,1479.85,1457.92,-23.27,-1.57%,1456.24,1484.17,11612959,1502044.75,-
2018-08-31,1450.47,1435.2,-22.72,-1.56%,1434.31,1455.51,10573515,1364803.62,-
2018-09-03,1433.63,1443.69,8.49,0.59%,1416.24,1445.3,12544986,1593358.5,-
2018-09-04,1442.28,1455.5,11.81,0.82%,1430.66,1461.11,15921962,1943847.12,-
2018-09-05,1450.39,1430.24,-25.26,-1.74%,1430.24,1457.59,15629752,1764616.25,-
2018-09-06,1424.46,1422.87,-7.37,-0.52%,1416.57,1443.56,13597706,1683917.25,-
2018-09-07,1426.98,1425.23,2.36,0.17%,1415.17,1453.09,16055055,1940861.12,-
2018-09-10,1424.01,1390.82,-34.41,-2.41%,1390.14,1427.33,16312677,1857937.38,-
2018-09-11,1389.54,1395.17,4.35,0.31%,1383.13,1405.98,12745190,1422361.88,-
2018-09-12,1394.16,1385.8,-9.37,-0.67%,1382.84,1406.4,12204104,1542589.12,-
2018-09-13,1401.96,1391.28,5.48,0.40%,1369.51,1408.87,13035354,1786872.0,-
2018-09-14,1394.08,1366.57,-24.71,-1.78%,1366.56,1396.47,13073015,1677183.75,-
2018-09-17,1360.72,1349.78,-16.78,-1.23%,1345.58,1365.4,11047743,1337709.38,-
2018-09-18,1348.11,1377.3,27.52,2.04%,1347.12,1379.38,12400987,1483394.25,-
2018-09-19,1375.21,1392.4,15.1,1.10%,1369.47,1405.71,15173453,1846617.25,-
2018-09-20,1391.25,1387.62,-4.78,-0.34%,1384.71,1400.04,11431631,1264480.25,-
2018-09-21,1393.68,1411.12,23.5,1.69%,1382.41,1413.56,13526163,1621857.75,-
2018-09-25,1401.86,1405.81,-5.31,-0.38%,1398.4,1416.78,9452978,1183901.5,-
2018-09-26,1409.02,1420.75,14.94,1.06%,1403.56,1430.12,12977261,1615916.12,-
2018-09-27,1418.37,1400.36,-20.39,-1.44%,1399.15,1423.39,13788975,1652653.38,-
2018-09-28,1403.96,1411.34,10.98,0.78%,1394.25,1412.95,12766889,1581356.88,-
2018-10-08,1380.65,1353.67,-57.67,-4.09%,1353.23,1388.16,11304826,1604678.88,-
2018-10-09,1357.97,1345.95,-7.72,-0.57%,1338.73,1365.83,9113748,1374585.5,-
2018-10-10,1350.68,1346.71,0.76,0.06%,1333.84,1358.49,8794575,1261021.75,-
2018-10-11,1299.17,1261.88,-84.82,-6.30%,1255.42,1311.84,15141865,1906239.88,-
2018-10-12,1253.92,1268.41,6.53,0.52%,1230.4,1276.59,14478218,1695483.5,-
2018-10-15,1268.88,1250.22,-18.19,-1.43%,1249.2,1282.29,11205219,1445368.62,-
2018-10-16,1249.56,1216.69,-33.53,-2.68%,1210.1,1252.04,11639901,1426043.75,-
2018-10-17,1231.0,1231.86,15.17,1.25%,1204.08,1237.77,15470698,1898648.0,-
2018-10-18,1220.29,1205.03,-26.83,-2.18%,1205.03,1230.13,14078150,1679561.38,-
2018-10-19,1186.49,1249.89,44.86,3.72%,1184.91,1252.69,16170516,2050272.62,-
2018-10-22,1270.5,1314.95,65.06,5.21%,1270.49,1329.56,22268718,2956690.0,-
2018-10-23,1313.68,1292.06,-22.88,-1.74%,1281.11,1321.97,16998774,2185193.75,-
2018-10-24,1285.86,1284.1,-7.96,-0.62%,1277.59,1303.23,14085239,1918518.12,-
2018-10-25,1245.3,1273.6,-10.5,-0.82%,1239.59,1279.94,13681340,1840540.5,-
2018-10-26,1283.07,1263.19,-10.41,-0.82%,1257.5,1290.57,12721339,1642679.5,-
2018-10-29,1262.54,1250.48,-12.71,-1.01%,1245.15,1271.35,12160096,1529487.5,-
2018-10-30,1248.67,1259.95,9.47,0.76%,1222.62,1279.04,15625868,1970198.75,-
2018-10-31,1263.34,1275.57,15.62,1.24%,1259.66,1287.35,12831986,1644162.75,-
2018-11-01,1291.88,1286.33,10.76,0.84%,1286.33,1312.77,18441544,2276866.75,-
2018-11-02,1328.46,1348.28,61.95,4.82%,1320.74,1349.43,22725862,2885813.5,-
2018-11-05,1347.47,1348.88,0.6,0.04%,1325.02,1371.43,20858910,2638807.25,-
2018-11-06,1346.53,1349.11,0.23,0.02%,1327.4,1350.82,14501530,1870822.75,-
2018-11-07,1349.62,1345.77,-3.34,-0.25%,1345.2,1367.27,15529924,2130777.0,-
2018-11-08,1357.89,1329.59,-16.18,-1.20%,1328.99,1359.29,13176484,1769709.75,-
2018-11-09,1321.32,1322.83,-6.76,-0.51%,1318.21,1337.39,11299176,1436285.0,-
2018-11-12,1322.87,1368.79,45.96,3.47%,1320.52,1370.87,18121236,2321836.5,-
2018-11-13,1356.62,1392.06,23.27,1.70%,1353.63,1400.87,24086500,2875028.25,-
2018-11-14,1388.23,1385.73,-6.32,-0.45%,1382.79,1401.43,17838718,2127273.25,-
2018-11-15,1382.34,1405.25,19.52,1.41%,1381.29,1405.39,17195366,2200826.75,-
2018-11-16,1406.73,1403.28,-1.97,-0.14%,1390.81,1415.38,18580642,2516269.75,-
2018-11-19,1399.01,1394.4,-8.88,-0.63%,1380.6,1403.94,15720956,1964175.75,-
2018-11-20,1384.18,1355.33,-39.07,-2.80%,1352.73,1385.96,15877219,2035854.38,-
2018-11-21,1344.4,1363.03,7.7,0.57%,1342.16,1364.76,13911008,1836423.38,-
2018-11-22,1365.48,1353.92,-9.11,-0.67%,1349.99,1371.39,11257245,1436516.12,-
2018-11-23,1355.17,1308.74,-45.18,-3.34%,1306.56,1355.17,15971081,1907264.5,-
2018-11-26,1309.47,1304.56,-4.18,-0.32%,1296.03,1316.47,10083208,1273013.5,-
2018-11-27,1314.09,1315.43,10.87,0.83%,1307.2,1322.41,11131379,1432708.12,-
2018-11-28,1314.53,1341.08,25.65,1.95%,1305.02,1341.51,15170743,1831209.38,-
2018-11-29,1347.74,1312.72,-28.36,-2.11%,1312.72,1351.97,14024132,1779636.38,-
2018-11-30,1309.89,1329.39,16.67,1.27%,1304.66,1332.94,11489507,1465255.75,-
2018-12-03,1365.9,1372.79,43.4,3.26%,1358.1,1380.82,19791240,2557376.5,-
2018-12-04,1370.29,1378.75,5.96,0.43%,1366.49,1378.99,13517495,1695660.25,-
2018-12-05,1359.27,1381.77,3.02,0.22%,1355.7,1391.03,15684635,2002844.0,-
2018-12-06,1371.34,1345.76,-36.01,-2.61%,1342.81,1376.32,14807249,1964326.75,-
2018-12-07,1344.13,1341.02,-4.74,-0.35%,1334.39,1349.26,11504625,1519398.75,-
2018-12-10,1328.06,1326.85,-14.17,-1.06%,1325.91,1340.16,11475272,1569047.5,-
2018-12-11,1332.52,1338.08,11.23,0.85%,1328.44,1339.02,10126820,1313189.38,-
2018-12-12,1343.9,1338.73,0.65,0.05%,1335.35,1347.74,9745640,1331656.0,-
2018-12-13,1341.55,1348.5,9.77,0.73%,1327.02,1357.02,12403219,1678967.88,-
2018-12-17,1303.88,1299.18,-11.28,-0.86%,1284.66,1306.95,10905213,1424386.75,-
2018-12-18,1293.15,1293.34,-5.84,-0.45%,1282.96,1307.9,10272906,1326251.38,-
2018-12-19,1295.89,1268.81,-24.52,-1.90%,1265.75,1296.86,9520940,1319538.88,-
2018-12-20,1266.76,1278.16,9.35,0.74%,1265.88,1282.11,9517377,1271321.88,-
2018-12-21,1274.04,1270.3,-7.86,-0.61%,1259.81,1279.49,10074037,1318616.25,-
2018-12-24,1267.23,1284.33,14.03,1.10%,1263.57,1285.69,9081679,1207391.75,-
2018-12-25,1269.14,1273.45,-10.88,-0.85%,1243.97,1279.7,14220877,1668802.12,-
2018-12-26,1272.24,1264.07,-9.38,-0.74%,1262.34,1280.36,11431722,1294561.75,-
2018-12-27,1283.17,1248.08,-15.99,-1.26%,1246.79,1285.52,13641861,1587255.5,-
2018-12-28,1248.06,1250.53,2.45,0.20%,1236.28,1253.84,13053377,1536091.5,-
2019-01-02,1250.62,1228.77,-21.76,-1.74%,1226.87,1251.22,11199657,1489121.62,-
2019-01-03,1226.74,1214.5,-14.27,-1.16%,1213.87,1240.29,12506396,1558587.12,-
2019-01-04,1203.67,1245.16,30.66,2.52%,1201.81,1246.39,16001078,2020453.75,-
2019-01-07,1250.4,1268.06,22.9,1.84%,1244.82,1270.36,15362258,1985228.38,-
2019-01-08,1262.2,1263.51,-4.55,-0.36%,1258.57,1270.43,12761560,1624054.12,-
2019-01-09,1263.73,1262.52,-0.99,-0.08%,1258.62,1285.31,15219896,2010680.88,-
2019-01-10,1262.1,1258.99,-3.53,-0.28%,1255.74,1270.66,12575277,1579027.5,-
2019-01-11,1260.0,1261.56,2.57,0.20%,1252.3,1266.67,12009480,1440465.38,-
2019-01-14,1263.02,1246.0,-15.56,-1.23%,1243.53,1264.04,11267154,1446288.75,-
2019-01-15,1243.94,1266.28,20.28,1.63%,1238.59,1267.65,13787643,1660979.25,-
2019-01-16,1267.14,1267.31,1.04,0.08%,1262.27,1277.27,13045521,1618341.0,-
2019-01-17,1267.82,1251.41,-15.9,-1.25%,1251.15,1267.82,11956855,1464917.75,-
2019-01-18,1255.59,1269.51,18.1,1.45%,1248.85,1270.0,12841873,1591685.38,-
2019-01-21,1271.39,1274.79,5.28,0.42%,1266.8,1283.14,13071121,1726646.12,-
2019-01-22,1273.47,1252.24,-22.55,-1.77%,1247.45,1273.47,11996864,1513250.62,-
2019-01-23,1250.83,1251.13,-1.11,-0.09%,1244.94,1255.41,9519692,1185357.88,-
2019-01-24,1252.39,1265.16,14.03,1.12%,1248.06,1272.49,13865211,1757478.5,-
2019-01-25,1266.63,1265.49,0.33,0.03%,1261.41,1276.98,14405344,1907284.38,-
2019-01-28,1272.37,1259.74,-5.75,-0.45%,1257.53,1279.82,13363469,1683830.5,-
2019-01-29,1259.8,1243.59,-16.15,-1.28%,1229.48,1259.8,14122638,1681396.25,-
2019-01-30,1238.28,1230.82,-12.77,-1.03%,1230.82,1248.96,12530378,1551180.62,-
2019-01-31,1231.0,1227.99,-2.83,-0.23%,1220.95,1243.59,15163048,1732247.12,-
2019-02-01,1233.38,1271.28,43.29,3.53%,1233.38,1272.19,15663791,1969856.5,-
2019-02-11,1275.22,1316.1,44.82,3.53%,1274.73,1319.18,17184038,2321113.0,-
2019-02-12,1316.91,1332.27,16.17,1.23%,1314.92,1336.14,17443450,2254977.0,-
2019-02-13,1335.16,1357.67,25.4,1.91%,1333.1,1362.64,23064984,3014129.25,-
2019-02-14,1357.78,1361.94,4.27,0.31%,1349.47,1369.78,18241290,2430433.25,-
2019-02-15,1360.76,1357.84,-4.1,-0.30%,1355.78,1371.96,19162600,2430981.0,-
2019-02-18,1364.94,1413.6,55.76,4.11%,1364.94,1413.77,24648898,3200111.5,-
2019-02-19,1419.04,1406.04,-7.56,-0.53%,1391.57,1427.14,26630490,3472169.75,-
2019-02-20,1406.99,1408.38,2.34,0.17%,1387.9,1417.89,18890534,2512977.5,-
2019-02-21,1405.52,1412.54,4.16,0.30%,1401.77,1452.39,28641542,3836942.0,-
2019-02-22,1409.86,1456.3,43.76,3.10%,1407.29,1456.31,28199156,3884117.25,-
2019-02-25,1487.3,1536.37,80.07,5.50%,1481.17,1538.16,41554408,5804409.5,-
2019-02-26,1549.24,1546.99,10.62,0.69%,1532.44,1581.83,47469136,7160125.0,-
2019-02-27,1544.16,1520.42,-26.57,-1.72%,1503.68,1555.59,35819908,5232335.5,-
2019-02-28,1522.63,1535.68,15.26,1.00%,1519.76,1549.33,28814986,4253593.0,-
2019-03-01,1558.9,1567.87,32.19,2.10%,1532.45,1568.32,28730978,4519409.5,-
2019-03-04,1596.55,1619.71,51.84,3.31%,1593.26,1651.01,44510484,6849204.5,-
2019-03-05,1615.59,1676.57,56.86,3.51%,1613.5,1676.57,41959136,5874401.5,-
2019-03-06,1684.97,1700.5,23.93,1.43%,1661.01,1704.1,46693436,6714589.0,-
2019-03-07,1699.6,1692.42,-8.08,-0.47%,1666.37,1719.15,46482152,6883695.0,-
2019-03-08,1647.85,1654.49,-37.93,-2.24%,1635.45,1718.38,52931348,7939060.5,-
2019-03-11,1673.41,1727.8,73.32,4.43%,1656.14,1728.33,42963864,6513244.0,-
2019-03-12,1733.43,1773.43,45.63,2.64%,1733.43,1789.16,53360432,8178813.5,-
2019-03-13,1769.55,1693.86,-79.57,-4.49%,1682.36,1769.55,42072292,6497215.5,-
2019-03-14,1676.61,1650.19,-43.67,-2.58%,1628.64,1700.52,34628184,5348333.0,-
2019-03-15,1667.78,1662.62,12.43,0.75%,1642.7,1685.08,26903046,4241802.5,-
2019-03-18,1671.28,1707.06,44.44,2.67%,1652.88,1707.06,27135448,4469081.5,-
2019-03-19,1706.19,1708.87,1.81,0.11%,1693.54,1730.35,27550334,4198792.5,-
2019-03-20,1701.73,1687.9,-20.97,-1.23%,1654.3,1705.59,28214300,4421260.0,-
2019-03-21,1683.55,1703.86,15.96,0.95%,1677.66,1716.44,34060044,5006443.0,-
2019-03-22,1703.97,1693.87,-9.98,-0.59%,1660.33,1703.97,26210148,3988580.0,-
2019-03-25,1662.76,1668.84,-25.02,-1.48%,1658.45,1695.09,25234122,3980083.5,-
2019-03-26,1680.78,1630.19,-38.65,-2.32%,1627.23,1684.36,26324038,3974280.5,-
2019-03-27,1640.2,1637.77,7.58,0.46%,1616.6,1645.56,20977684,3296098.5,-
2019-03-28,1632.04,1626.82,-10.95,-0.67%,1624.01,1659.94,19861988,3103251.0,-
2019-03-29,1633.38,1693.55,66.73,4.10%,1628.74,1693.55,26730104,4355999.5,-
2019-04-01,1710.16,1760.89,67.34,3.98%,1710.16,1766.37,32975988,5437991.5,-
2019-04-02,1771.69,1754.16,-6.73,-0.38%,1747.44,1774.98,34219304,5741129.5,-
2019-04-03,1743.99,1768.18,14.02,0.80%,1739.14,1769.76,29107526,4702401.5,-
2019-04-04,1780.28,1777.26,9.08,0.51%,1761.05,1784.47,30218706,5015888.0,-
2019-04-08,1787.96,1739.66,-37.6,-2.12%,1720.0,1792.03,32140094,5329939.5,-
2019-04-09,1734.18,1741.17,1.52,0.09%,1721.32,1753.52,25206952,3926616.0,-
2019-04-10,1727.97,1726.64,-14.53,-0.83%,1714.64,1740.85,30247518,4569363.0,-
2019-04-11,1727.22,1691.1,-35.54,-2.06%,1688.1,1732.61,25071358,3855340.25,-
2019-04-12,1692.43,1695.73,4.63,0.27%,1683.29,1702.35,19547786,3010825.5,-
2019-04-15,1721.64,1666.9,-28.83,-1.70%,1666.65,1726.2,22586542,3697827.75,-
2019-04-16,1656.76,1697.53,30.63,1.84%,1638.3,1697.53,25315162,4079901.5,-
2019-04-17,1699.19,1717.44,19.91,1.17%,1697.97,1729.21,27809076,4484895.0,-
2019-04-18,1715.18,1704.55,-12.89,-0.75%,1702.93,1719.96,21725606,3285257.5,-
2019-04-19,1704.72,1715.8,11.25,0.66%,1692.49,1715.8,22604964,3191589.5,-
2019-04-22,1720.78,1697.51,-18.28,-1.07%,1690.64,1723.56,23906952,3548199.0,-
2019-04-23,1695.27,1683.8,-13.71,-0.81%,1677.73,1706.08,20424286,3094966.75,-
2019-04-24,1690.28,1718.85,35.05,2.08%,1676.64,1721.42,22798736,3318731.5,-
2019-04-25,1709.83,1669.98,-48.87,-2.84%,1669.24,1723.66,25159872,3671226.25,-
2019-04-26,1664.04,1657.82,-12.16,-0.73%,1653.69,1682.46,21914298,3183373.25,-
2019-04-29,1658.19,1615.62,-42.2,-2.55%,1611.22,1661.06,24909550,3634528.25,-
2019-04-30,1612.11,1623.78,8.16,0.51%,1608.72,1634.71,17907326,2572322.5,-
2019-05-06,1551.72,1494.89,-128.89,-7.94%,1487.45,1563.61,25052222,3433241.75,-
2019-05-07,1506.97,1504.16,9.27,0.62%,1474.5,1523.66,19879050,2842763.5,-
2019-05-08,1469.24,1481.87,-22.29,-1.48%,1465.09,1515.16,16692556,2381050.25,-
2019-05-09,1470.98,1469.48,-12.39,-0.84%,1466.97,1491.38,14806177,2087875.62,-
2019-05-10,1489.19,1533.87,64.39,4.38%,1463.19,1535.16,22771458,3255422.0,-
2019-05-13,1513.96,1503.07,-30.8,-2.01%,1494.48,1523.88,15384498,2208261.75,-
2019-05-14,1492.9,1494.6,-8.46,-0.56%,1491.44,1517.67,14827272,2151244.75,-
2019-05-15,1509.45,1528.69,34.09,2.28%,1503.67,1533.73,16184257,2346487.25,-
2019-05-16,1528.63,1533.67,4.98,0.33%,1515.61,1537.59,15652127,2317077.75,-
2019-05-17,1537.45,1478.75,-54.92,-3.58%,1472.46,1537.45,19315650,2668025.75,-
2019-05-20,1478.2,1469.31,-9.44,-0.64%,1450.28,1481.19,16564756,2359473.75,-
2019-05-21,1469.97,1493.72,24.41,1.66%,1465.88,1504.21,15078211,2200226.0,-
2019-05-22,1493.66,1488.63,-5.09,-0.34%,1477.46,1503.81,14773772,1990844.25,-
2019-05-23,1486.95,1451.25,-37.38,-2.51%,1449.14,1486.95,16120397,2209093.0,-
2019-05-24,1452.04,1443.75,-7.5,-0.52%,1437.93,1465.24,14934259,1878827.38,-
2019-05-27,1447.98,1491.95,48.2,3.34%,1445.79,1496.79,18307256,2525156.0,-
2019-05-28,1497.12,1505.16,13.21,0.89%,1483.76,1506.78,16043716,2403700.25,-
2019-05-29,1492.58,1497.89,-7.27,-0.48%,1488.04,1507.18,12605893,1729502.62,-
2019-05-30,1494.35,1485.24,-12.65,-0.84%,1466.83,1495.24,13465667,1835274.62,-
2019-05-31,1487.28,1483.66,-1.58,-0.11%,1474.53,1498.24,12699988,1677264.75,-
2019-06-03,1489.43,1468.98,-14.68,-0.99%,1466.27,1499.01,14332631,1952470.88,-
2019-06-04,1467.59,1456.27,-12.71,-0.87%,1448.0,1476.21,12430493,1714281.62,-
2019-06-05,1471.95,1451.18,-5.09,-0.35%,1448.99,1475.54,12424465,1852446.12,-
2019-06-06,1450.1,1416.06,-35.12,-2.42%,1411.61,1450.1,13309658,1831026.25,-
2019-06-10,1422.34,1431.34,15.28,1.08%,1410.57,1441.17,12257873,1741746.0,-
2019-06-11,1432.95,1487.35,56.01,3.91%,1430.09,1488.93,19335496,2752278.5,-
2019-06-12,1481.42,1473.9,-13.45,-0.90%,1467.54,1486.6,14620554,2086432.0,-
2019-06-13,1474.55,1479.83,5.93,0.40%,1464.84,1485.71,14586327,1988135.88,-
2019-06-14,1478.53,1453.96,-25.87,-1.75%,1451.66,1489.47,16016380,2229529.0,-
2019-06-17,1450.56,1442.35,-11.61,-0.80%,1437.14,1459.21,9968822,1674287.38,-
2019-06-18,1443.65,1455.75,13.4,0.93%,1437.04,1460.19,9075484,1480775.12,-
2019-06-19,1501.25,1469.99,14.24,0.98%,1469.59,1504.41,16878786,2674605.5,-
2019-06-20,1469.81,1498.01,28.02,1.91%,1463.82,1507.62,18628200,2860227.75,-
2019-06-21,1531.39,1523.81,25.8,1.72%,1515.91,1534.49,22783504,3430951.75,-
2019-06-24,1526.7,1514.47,-9.34,-0.61%,1507.69,1526.7,15288916,2362789.25,-
2019-06-25,1512.93,1498.47,-16.0,-1.06%,1480.27,1512.93,14267917,2266181.75,-
2019-06-26,1490.56,1504.55,6.08,0.41%,1487.76,1511.53,12060375,2044691.25,-
2019-06-27,1510.09,1525.24,20.69,1.38%,1507.97,1529.72,14898112,2428682.75,-
2019-06-28,1523.79,1511.51,-13.73,-0.90%,1501.63,1523.79,11982260,1860905.62,-
2019-07-01,1545.06,1568.16,56.65,3.75%,1534.56,1568.4,20994432,3473893.5,-
2019-07-02,1565.99,1570.51,2.35,0.15%,1560.6,1577.03,15251091,2710891.25,-
2019-07-03,1566.3,1544.36,-26.15,-1.67%,1538.37,1566.3,13842450,2512611.0,-
2019-07-04,1548.56,1532.74,-11.62,-0.75%,1525.29,1551.14,12832420,2060086.25,-
2019-07-05,1535.48,1547.74,15.0,0.98%,1532.86,1551.94,11035427,1827480.0,-
2019-07-08,1547.6,1506.66,-41.08,-2.65%,1495.23,1547.6,15274890,2373799.0,-
2019-07-09,1507.39,1517.79,11.13,0.74%,1501.74,1521.71,11196859,1833872.62,-
2019-07-10,1521.95,1510.44,-7.35,-0.48%,1504.66,1523.81,10144479,1734021.5,-
2019-07-11,1522.81,1514.2,3.76,0.25%,1507.7,1531.64,10736522,1713285.25,-
2019-07-12,1517.04,1518.07,3.87,0.26%,1506.7,1525.69,11555878,1757218.62,-
2019-07-15,1512.77,1547.47,29.4,1.94%,1496.81,1556.05,19397828,3010556.75,-
2019-07-16,1545.34,1545.27,-2.2,-0.14%,1538.62,1551.99,13015436,2171192.0,-
2019-07-17,1544.42,1550.22,4.95,0.32%,1541.37,1563.05,14157773,2278748.0,-
2019-07-18,1542.43,1524.48,-25.74,-1.66%,1524.48,1542.66,12832497,1962489.62,-
2019-07-19,1532.38,1541.98,17.5,1.15%,1532.38,1552.74,12235974,1950326.38,-
2019-07-22,1545.91,1515.97,-26.01,-1.69%,1511.52,1545.93,13283130,2065485.62,-
2019-07-23,1519.63,1534.93,18.96,1.25%,1516.86,1535.04,10975133,1852107.12,-
2019-07-24,1539.23,1553.72,18.79,1.22%,1538.67,1562.13,15468119,2465703.5,-
2019-07-25,1552.85,1566.08,12.36,0.80%,1549.49,1567.33,13953251,2277009.75,-
2019-07-26,1562.2,1561.86,-4.22,-0.27%,1552.39,1565.44,11651923,1945932.0,-
2019-07-29,1561.27,1566.52,4.66,0.30%,1556.39,1566.74,12788954,1989712.5,-
2019-07-30,1568.16,1580.13,13.61,0.87%,1566.6,1593.69,16091867,2495674.5,-
2019-07-31,1577.2,1570.39,-9.74,-0.62%,1567.99,1578.75,11672462,1926424.75,-
2019-08-01,1562.53,1573.87,3.48,0.22%,1561.2,1578.86,12089676,2136091.0,-
2019-08-02,1539.92,1556.74,-17.13,-1.09%,1536.4,1559.12,15387921,2463826.5,-
2019-08-05,1552.35,1531.37,-25.37,-1.63%,1531.37,1566.73,15171976,2431890.75,-
2019-08-06,1501.4,1507.91,-23.46,-1.53%,1478.54,1517.68,18218460,2685047.75,-
2019-08-07,1520.58,1500.25,-7.66,-0.51%,1500.07,1523.62,12250926,1998618.25,-
2019-08-08,1512.27,1522.97,22.72,1.51%,1511.34,1526.18,11522267,2087933.5,-
2019-08-09,1532.97,1507.71,-15.26,-1.00%,1504.89,1536.25,12948562,2252510.5,-
2019-08-12,1511.32,1539.91,32.2,2.14%,1506.68,1539.91,14199791,2263878.75,-
2019-08-13,1526.08,1524.36,-15.55,-1.01%,1519.01,1535.98,13166390,2034833.0,-
2019-08-14,1546.21,1536.66,12.3,0.81%,1534.85,1551.44,17007572,2631332.25,-
2019-08-15,1507.95,1555.77,19.11,1.24%,1505.43,1556.01,18413506,2567547.25,-
2019-08-16,1554.72,1567.99,12.22,0.79%,1553.82,1584.38,20920452,3149835.5,-
2019-08-19,1586.01,1622.84,54.85,3.50%,1581.71,1622.84,29235840,4554310.5,-
2019-08-20,1624.8,1611.59,-11.25,-0.69%,1607.41,1630.32,22953176,3575578.5,-
2019-08-21,1614.3,1609.83,-1.76,-0.11%,1605.4,1616.08,18072646,2755967.5,-
2019-08-22,1614.13,1613.46,3.63,0.23%,1599.31,1615.61,17383272,2595504.25,-
2019-08-23,1614.54,1615.56,2.1,0.13%,1605.01,1623.19,17992568,3076935.25,-
2019-08-26,1588.55,1600.8,-14.76,-0.91%,1587.9,1608.2,17865812,2949732.25,-
2019-08-27,1611.9,1628.12,27.32,1.71%,1610.0,1646.87,21995392,3616505.75,-
2019-08-28,1629.99,1625.19,-2.93,-0.18%,1617.25,1632.69,16785928,2776725.25,-
2019-08-29,1625.95,1620.86,-4.33,-0.27%,1615.57,1632.96,16324900,2558199.5,-
2019-08-30,1630.05,1610.9,-9.96,-0.61%,1600.45,1637.26,21443622,3417213.75,-
2019-09-02,1614.03,1652.29,41.39,2.57%,1610.81,1655.42,22369154,3706446.75,-
2019-09-03,1656.05,1660.43,8.14,0.49%,1646.92,1662.38,23978396,3858091.25,-
2019-09-04,1656.59,1669.41,8.98,0.54%,1650.04,1669.41,23869498,3776973.5,-
2019-09-05,1682.44,1689.05,19.64,1.18%,1682.44,1708.97,32771374,5206084.0,-
2019-09-06,1699.66,1692.24,3.19,0.19%,1674.67,1700.19,25148756,4173061.75,-
2019-09-09,1702.99,1733.23,40.99,2.42%,1691.94,1733.23,31283062,5257477.5,-
2019-09-10,1733.63,1725.31,-7.92,-0.46%,1715.75,1734.97,27669814,4636420.0,-
2019-09-11,1730.35,1703.54,-21.77,-1.26%,1700.91,1736.18,21962670,3978506.75,-
2019-09-12,1713.59,1710.57,7.03,0.41%,1695.3,1715.33,18433726,3174757.5,-
2019-09-16,1715.92,1714.37,3.8,0.22%,1703.38,1723.11,21120054,3473547.75,-
2019-09-17,1710.77,1677.99,-36.38,-2.12%,1671.07,1710.77,22045376,3502126.75,-
2019-09-18,1683.15,1679.31,1.32,0.08%,1668.66,1687.11,18388048,3061509.0,-
2019-09-19,1684.93,1705.6,26.29,1.57%,1676.5,1706.86,18918736,3262290.0,-
2019-09-20,1709.23,1705.05,-0.55,-0.03%,1701.4,1716.84,20073096,3627874.25,-
2019-09-23,1699.34,1684.32,-20.73,-1.22%,1669.89,1699.34,20386912,3454584.75,-
2019-09-24,1685.12,1694.6,10.28,0.61%,1678.18,1706.82,22757022,4150228.5,-
2019-09-25,1686.19,1672.65,-21.95,-1.30%,1670.69,1689.23,22166772,3782022.75,-
2019-09-26,1677.79,1623.79,-48.86,-2.92%,1623.65,1680.93,22088766,3769437.5,-
2019-09-27,1628.14,1647.53,23.74,1.46%,1624.75,1653.06,19217914,2859521.25,-
2019-09-30,1648.9,1627.55,-19.98,-1.21%,1626.05,1651.87,16775671,2562620.75,-
2019-10-08,1631.92,1616.58,-10.96,-0.67%,1615.16,1638.72,17097992,2763502.75,-
2019-10-09,1613.02,1622.42,5.84,0.36%,1601.81,1623.18,15435420,2559278.0,-
2019-10-10,1632.22,1666.97,44.56,2.75%,1627.43,1668.17,19323030,3470440.75,-
2019-10-11,1667.95,1666.84,-0.13,-0.01%,1654.56,1675.74,21226306,3537438.0,-
2019-10-14,1678.79,1679.38,12.54,0.75%,1671.09,1690.94,23205452,3686512.25,-
2019-10-15,1676.24,1660.89,-18.49,-1.10%,1659.11,1676.24,23697624,3699785.25,-
2019-10-16,1661.0,1656.37,-4.52,-0.27%,1655.3,1671.77,20049808,3517214.25,-
2019-10-17,1657.93,1658.26,1.89,0.11%,1652.43,1664.1,16741194,2916534.25,-
2019-10-18,1662.61,1648.63,-9.63,-0.58%,1644.27,1674.92,18886028,3120781.25,-
2019-10-21,1651.29,1644.51,-4.12,-0.25%,1628.93,1651.29,16080645,2788121.5,-
2019-10-22,1649.76,1666.87,22.36,1.36%,1647.31,1667.21,16555613,2729021.0,-
2019-10-23,1668.71,1650.29,-16.58,-0.99%,1646.98,1672.43,14163841,2382055.75,-
2019-10-24,1650.79,1653.87,3.58,0.22%,1640.16,1658.39,13186661,2259705.0,-
2019-10-25,1655.29,1675.34,21.48,1.30%,1649.14,1677.03,15282719,2665558.5,-
2019-10-28,1687.37,1704.42,29.08,1.74%,1684.1,1704.78,26312616,4282356.0,-
2019-10-29,1702.16,1686.58,-17.84,-1.05%,1686.58,1706.31,26472290,4035113.0,-
2019-10-30,1684.6,1684.08,-2.5,-0.15%,1672.1,1689.83,19022678,3043736.25,-
2019-10-31,1688.42,1671.31,-12.77,-0.76%,1669.33,1693.39,17018682,2881810.0,-
